typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20010101","2001","52","2001","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H1","HS","true","6101","Coats; men's or boys' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles; knitted or crocheted, other than those of heading no. 6103","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","408071","false","5","u","408071","false","247573.718","true","0","false","1883033","1711568","1883033","4","false","true",
"C","A","20010101","2001","52","2001","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H1","HS","true","6101","Coats; men's or boys' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles; knitted or crocheted, other than those of heading no. 6103","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","116177","false","5","u","116177","false","45594.039","true","0","false",,"642565","642565","4","false","true",
"C","A","20010101","2001","52","2001","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H1","HS","true","6102","Coats; women's or girls' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, knitted or crocheted, other than those of heading no. 6104","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","270793","false","5","u","270793","false","192806.939","true","0","false","1584864","1491271","1584864","4","false","true",
"C","A","20010101","2001","52","2001","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H1","HS","true","6102","Coats; women's or girls' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, knitted or crocheted, other than those of heading no. 6104","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","132988","false","5","u","132988","false","45244.57","true","0","false",,"842025","842025","4","false","true",
"C","A","20010101","2001","52","2001","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H1","HS","true","6103","Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches, shorts (not swimwear); men's or boys', knitted or crocheted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1842712.721","true","-1","N/A","0","false","1081574.277","true","0","false","4615630","4365496","4615630","6","false","true",
"C","A","20010101","2001","52","2001","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H1","HS","true","6103","Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches, shorts (not swimwear); men's or boys', knitted or crocheted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2609810","false","5","u","2609810","false","692252.44","true","0","false",,"7518207","7518207","4","false","true",
"C","A","20010101","2001","52","2001","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H1","HS","true","6104","Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","861208","false","5","u","861208","false","470936.352","true","0","false","4296640","3949135","4296640","4","false","true",
"C","A","20010101","2001","52","2001","76","BRA","Brazil","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","6104","Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","8","false","5","u","8","false","1","false","0","false","78","77","78","0","false","true",
"C","A","20010101","2001","52","2001","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H1","HS","true","6104","Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5215754","false","5","u","5215754","false","1145959.678","true","0","false",,"15823224","15823224","4","false","true",
"C","A","20010101","2001","52","2001","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H1","HS","true","6203","Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5686957","false","5","u","5686957","false","1749843.766","true","0","false","21694655","20922200","21694655","4","false","true",
"C","A","20010101","2001","52","2001","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H1","HS","true","6203","Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2365251","false","5","u","2365251","false","1290631.628","true","0","false",,"13730561","13730561","4","false","true",
"C","A","20010101","2001","52","2001","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H1","HS","true","6204","Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear); women's or girls' (not knitted or crocheted)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","3544082","false","5","u","3544082","false","1209923.201","true","0","false","20165788","19260293","20165788","4","false","true",
"C","A","20010101","2001","52","2001","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H1","HS","true","6204","Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear); women's or girls' (not knitted or crocheted)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6825023","false","5","u","6825023","false","3507403.237","true","0","false",,"41116378","41116378","4","false","true",
"C","A","20010101","2001","52","2001","156","CHN","China","M","Import","0","W00","World","0","W00","World","H1","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","225229","false","-1","N/A",,"false","225229","false",,"false","3177896",,"3177896","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","72","false","-1","N/A",,"false","72","false",,"false",,,"130","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","X","Export","0","W00","World","0","W00","World","H1","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1285882","false","-1","N/A",,"false","1285882","false",,"false",,"5387049","5387049","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","M","Import","0","W00","World","0","W00","World","H1","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5380919","true","-1","N/A",,"false","5380919","true",,"false","48198338",,"48198338","6","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90976","false","-1","N/A",,"false","90976","false",,"false",,,"213447","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","X","Export","0","W00","World","0","W00","World","H1","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","44540579","true","-1","N/A",,"false","44540579","true",,"false",,"154818131","154818131","6","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","M","Import","0","W00","World","0","W00","World","H1","HS","true","3305","Hair preparations; for use on the hair","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2337174","false","-1","N/A",,"false","2337174","false",,"false","7524592",,"7524592","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","3305","Hair preparations; for use on the hair","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","12043","false","-1","N/A",,"false","12043","false",,"false",,,"14653","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","X","Export","0","W00","World","0","W00","World","H1","HS","true","3305","Hair preparations; for use on the hair","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11269958","false","-1","N/A",,"false","11269958","false",,"false",,"25620500","25620500","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","M","Import","0","W00","World","0","W00","World","H1","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1531433","true","-1","N/A",,"false","1531433","true",,"false","3841131",,"3841131","6","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","95146","false","-1","N/A",,"false","95146","false",,"false",,,"140163","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","X","Export","0","W00","World","0","W00","World","H1","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","24798989","false","-1","N/A",,"false","24798989","false",,"false",,"38403638","38403638","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","M","Import","0","W00","World","0","W00","World","H1","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4195078","true","-1","N/A",,"false","4195078","true",,"false","12629534",,"12629534","6","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22439","false","-1","N/A",,"false","22439","false",,"false",,,"24597","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","X","Export","0","W00","World","0","W00","World","H1","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","77665532","false","-1","N/A",,"false","77665532","false",,"false",,"94617907","94617907","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","M","Import","0","W00","World","0","W00","World","H1","HS","true","6101","Coats; men's or boys' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles; knitted or crocheted, other than those of heading no. 6103","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","70178","false","-1","N/A",,"false","20957","true",,"false","433208",,"433208","4","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","6101","Coats; men's or boys' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles; knitted or crocheted, other than those of heading no. 6103","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","2979","false","-1","N/A",,"false","490","true",,"false",,,"9019","4","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","X","Export","0","W00","World","0","W00","World","H1","HS","true","6101","Coats; men's or boys' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles; knitted or crocheted, other than those of heading no. 6103","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","19279244","false","-1","N/A",,"false",,"false",,"false",,"87998972","87998972","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","M","Import","0","W00","World","0","W00","World","H1","HS","true","6102","Coats; women's or girls' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, knitted or crocheted, other than those of heading no. 6104","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","289750","false","-1","N/A",,"false","25513","true",,"false","619433",,"619433","4","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","6102","Coats; women's or girls' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, knitted or crocheted, other than those of heading no. 6104","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","164","false","-1","N/A",,"false","47","true",,"false",,,"1362","4","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","X","Export","0","W00","World","0","W00","World","H1","HS","true","6102","Coats; women's or girls' overcoats, car-coats, capes, cloaks, anoraks, ski-jackets, wind-cheaters, wind-jackets and similar articles, knitted or crocheted, other than those of heading no. 6104","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","16540940","false","-1","N/A",,"false","3375370","true",,"false",,"87154844","87154844","4","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","M","Import","0","W00","World","0","W00","World","H1","HS","true","6103","Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches, shorts (not swimwear); men's or boys', knitted or crocheted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","6627314","false","-1","N/A",,"false",,"false",,"false","5386034",,"5386034","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","6103","Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches, shorts (not swimwear); men's or boys', knitted or crocheted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","780961","false","-1","N/A",,"false","27209","true",,"false",,,"374917","4","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","X","Export","0","W00","World","0","W00","World","H1","HS","true","6103","Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches, shorts (not swimwear); men's or boys', knitted or crocheted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","543087775","false","-1","N/A",,"false",,"false",,"false",,"1157072425","1157072425","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","M","Import","0","W00","World","0","W00","World","H1","HS","true","6104","Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","23050553","false","-1","N/A",,"false",,"false",,"false","22223722",,"22223722","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","6104","Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","301020","false","-1","N/A",,"false",,"false",,"false",,,"291728","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","X","Export","0","W00","World","0","W00","World","H1","HS","true","6104","Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (not swimwear), women's or girls', knitted or crocheted","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","899228126","false","-1","N/A",,"false",,"false",,"false",,"1656511438","1656511438","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","M","Import","0","W00","World","0","W00","World","H1","HS","true","6203","Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","38115546","false","-1","N/A",,"false","3464780","true",,"false","71544822",,"71544822","4","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","6203","Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1160314","false","-1","N/A",,"false","69162","true",,"false",,,"1431900","4","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","X","Export","0","W00","World","0","W00","World","H1","HS","true","6203","Suits, ensembles, jackets, blazers, trousers, bib and brace overalls, breeches and shorts (other than swimwear); men's or boys' (not knitted or crocheted)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","908821049","false","-1","N/A",,"false",,"false",,"false",,"4158687772","4158687772","0","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","M","Import","0","W00","World","0","W00","World","H1","HS","true","6204","Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear); women's or girls' (not knitted or crocheted)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","99187307","true","-1","N/A",,"false","5658688","true",,"false","146358184",,"146358184","6","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","6204","Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear); women's or girls' (not knitted or crocheted)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1717090","false","-1","N/A",,"false","66514","true",,"false",,,"1560571","4","false","false",
"C","A","20010101","2001","52","2001","156","CHN","China","X","Export","0","W00","World","0","W00","World","H1","HS","true","6204","Suits, ensembles, jackets, dresses, skirts, divided skirts, trousers, bib and brace overalls, breeches and shorts (other than swimwear); women's or girls' (not knitted or crocheted)","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","1248405495","false","-1","N/A",,"false",,"false",,"false",,"4903512524","4903512524","0","false","false",
"C","A","20010101","2001","52","2001","251","FRA","France","M","Import","0","W00","World","0","W00","World","H1","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9110656","true","-1","N/A",,"false","9110656","true",,"false","140318438",,"140318438","6","false","false",
"C","A","20010101","2001","52","2001","251","FRA","France","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1279200","false","-1","N/A",,"false","1279200","false",,"false",,,"24423729","0","false","false",
"C","A","20010101","2001","52","2001","251","FRA","France","X","Export","0","W00","World","0","W00","World","H1","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","117665260","true","-1","N/A",,"false","117665260","true",,"false",,"2469505721","2469505721","6","false","false",
"C","A","20010101","2001","52","2001","251","FRA","France","M","Import","0","W00","World","0","W00","World","H1","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","35333910","true","-1","N/A",,"false","35333910","true",,"false","372419545",,"372419545","6","false","false",
"C","A","20010101","2001","52","2001","251","FRA","France","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","923900","false","-1","N/A",,"false","923900","false",,"false",,,"19442073","0","false","false",
"C","A","20010101","2001","52","2001","251","FRA","France","X","Export","0","W00","World","0","W00","World","H1","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","140656646","true","-1","N/A",,"false","140656646","true",,"false",,"2523361341","2523361341","6","false","false",
"C","A","20010101","2001","52","2001","251","FRA","France","M","Import","0","W00","World","0","W00","World","H1","HS","true","3305","Hair preparations; for use on the hair","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","52028021","true","-1","N/A",,"false","52028021","true",,"false","164516460",,"164516460","6","false","false",
"C","A","20010101","2001","52","2001","251","FRA","France","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","3305","Hair preparations; for use on the hair","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","652900","false","-1","N/A",,"false","652900","false",,"false",,,"1922084","0","false","false",
"C","A","20010101","2001","52","2001","251","FRA","France","X","Export","0","W00","World","0","W00","World","H1","HS","true","3305","Hair preparations; for use on the hair","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","173349856","true","-1","N/A",,"false","173349856","true",,"false",,"443277793","443277793","6","false","false",
"C","A","20010101","2001","52","2001","251","FRA","France","M","Import","0","W00","World","0","W00","World","H1","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29981516","true","-1","N/A",,"false","29981516","true",,"false","95059886",,"95059886","6","false","false",
"C","A","20010101","2001","52","2001","251","FRA","France","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","341900","false","-1","N/A",,"false","341900","false",,"false",,,"687866","0","false","false",
"C","A","20010101","2001","52","2001","251","FRA","France","X","Export","0","W00","World","0","W00","World","H1","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","7798757","true","-1","N/A",,"false","7798757","true",,"false",,"35774508","35774508","6","false","false",
"C","A","20010101","2001","52","2001","251","FRA","France","M","Import","0","W00","World","0","W00","World","H1","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","103490615","true","-1","N/A",,"false","103490615","true",,"false","273384723",,"273384723","6","false","false",
"C","A","20010101","2001","52","2001","251","FRA","France","RM","Re-import","0","W00","World","0","W00","World","H1","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2478600","false","-1","N/A",,"false","2478600","false",,"false",,,"8465770","0","false","false",
