typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20130101","2013","52","2013","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","38935883.688","true","-1","N/A","0","false","38934061.688","true","0","false",,"120872556","120872556","6","false","true",
"C","A","20130101","2013","52","2013","76","BRA","Brazil","M","Import","0","W00","World","0","W00","World","H4","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","47846580.623","true","-1","N/A","0","false","47846580.623","true","0","false","307781080","299131998","307781080","6","false","true",
"C","A","20130101","2013","52","2013","76","BRA","Brazil","RM","Re-import","0","W00","World","0","W00","World","H4","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","258.847","true","-1","N/A","0","false","258.847","true","0","false","9980","9895","9980","6","false","true",
"C","A","20130101","2013","52","2013","76","BRA","Brazil","X","Export","0","W00","World","0","W00","World","H4","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","9194432.468","true","-1","N/A","0","false","9193250.468","true","0","false",,"64540423","64540423","6","false","true",
"C","A","20130101","2013","52","2013","156","CHN","China","M","Import","0","W00","World","0","W00","World","H4","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1626712","true","-1","N/A",,"false","1626712","true",,"false","97049360",,"97049360","6","true","false",
"C","A","20130101","2013","52","2013","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H4","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5311","false","-1","N/A",,"false","5311","false",,"false",,,"60785","0","true","false",
"C","A","20130101","2013","52","2013","156","CHN","China","X","Export","0","W00","World","0","W00","World","H4","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23194482","false","-1","N/A",,"false","23194482","false",,"false",,"110234385","110234385","0","true","false",
"C","A","20130101","2013","52","2013","156","CHN","China","M","Import","0","W00","World","0","W00","World","H4","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","36510659","true","-1","N/A",,"false","36510659","true",,"false","1296903041",,"1296903041","6","true","false",
"C","A","20130101","2013","52","2013","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H4","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","201674","false","-1","N/A",,"false","201674","false",,"false",,,"6963016","0","true","false",
"C","A","20130101","2013","52","2013","156","CHN","China","X","Export","0","W00","World","0","W00","World","H4","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","136535333","true","-1","N/A",,"false","136535333","true",,"false",,"1317170849","1317170849","6","true","false",
"C","A","20130101","2013","52","2013","156","CHN","China","M","Import","0","W00","World","0","W00","World","H4","HS","true","3305","Hair preparations; for use on the hair","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17226633","false","-1","N/A",,"false","17226633","false",,"false","107096915",,"107096915","0","true","false",
"C","A","20130101","2013","52","2013","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H4","HS","true","3305","Hair preparations; for use on the hair","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","599447","false","-1","N/A",,"false","599447","false",,"false",,,"4529380","0","true","false",
"C","A","20130101","2013","52","2013","156","CHN","China","X","Export","0","W00","World","0","W00","World","H4","HS","true","3305","Hair preparations; for use on the hair","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","110216011","false","-1","N/A",,"false","110216011","false",,"false",,"308313639","308313639","0","true","false",
"C","A","20130101","2013","52","2013","156","CHN","China","M","Import","0","W00","World","0","W00","World","H4","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","11768054","true","-1","N/A",,"false","11768054","true",,"false","48994326",,"48994326","6","true","false",
"C","A","20130101","2013","52","2013","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H4","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1409513","false","-1","N/A",,"false","1409513","false",,"false",,,"4281049","0","true","false",
"C","A","20130101","2013","52","2013","156","CHN","China","X","Export","0","W00","World","0","W00","World","H4","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","128401446","false","-1","N/A",,"false","128401446","false",,"false",,"304725958","304725958","0","true","false",
"C","A","20130101","2013","52","2013","156","CHN","China","M","Import","0","W00","World","0","W00","World","H4","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","22878866","true","-1","N/A",,"false","22878866","true",,"false","136303298",,"136303298","6","true","false",
"C","A","20130101","2013","52","2013","156","CHN","China","RM","Re-import","0","W00","World","0","W00","World","H4","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","438001","false","-1","N/A",,"false","438001","false",,"false",,,"2620185","0","true","false",
"C","A","20130101","2013","52","2013","156","CHN","China","X","Export","0","W00","World","0","W00","World","H4","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","328300698","true","-1","N/A",,"false","328300698","true",,"false",,"936653246","936653246","6","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","M","Import","0","W00","World","0","W00","World","H4","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","17070023","true","-1","N/A",,"false","17070023","true",,"false","434823508",,"434823508","6","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","RM","Re-import","0","W00","World","0","W00","World","H4","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2606951","false","-1","N/A",,"false","2606951","false",,"false",,,"72662466","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","0","W00","World","0","W00","World","H4","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","123852462","true","-1","N/A",,"false","123852462","true",,"false",,"4929824322","4929824322","6","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","M","Import","0","W00","World","0","W00","World","H4","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","84834598","true","-1","N/A",,"false","84834598","true",,"false","1217772104",,"1217772104","6","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","RM","Re-import","0","W00","World","0","W00","World","H4","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","1870329","false","-1","N/A",,"false","1870329","false",,"false",,,"30926178","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","0","W00","World","0","W00","World","H4","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","246111756","true","-1","N/A",,"false","246111756","true",,"false",,"7319819082","7319819082","6","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","M","Import","0","W00","World","0","W00","World","H4","HS","true","3305","Hair preparations; for use on the hair","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","94515952","true","-1","N/A",,"false","94515952","true",,"false","415622534",,"415622534","6","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","RM","Re-import","0","W00","World","0","W00","World","H4","HS","true","3305","Hair preparations; for use on the hair","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4396568","false","-1","N/A",,"false","4396568","false",,"false",,,"14504326","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","0","W00","World","0","W00","World","H4","HS","true","3305","Hair preparations; for use on the hair","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","307379782","true","-1","N/A",,"false","307379782","true",,"false",,"1087068157","1087068157","6","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","M","Import","0","W00","World","0","W00","World","H4","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39433088","true","-1","N/A",,"false","39433088","true",,"false","225290276",,"225290276","6","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","RM","Re-import","0","W00","World","0","W00","World","H4","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","895391","false","-1","N/A",,"false","895391","false",,"false",,,"5151897","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","0","W00","World","0","W00","World","H4","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25697710","true","-1","N/A",,"false","25697710","true",,"false",,"137212893","137212893","6","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","M","Import","0","W00","World","0","W00","World","H4","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","90246580","true","-1","N/A",,"false","90246580","true",,"false","491898615",,"491898615","6","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","RM","Re-import","0","W00","World","0","W00","World","H4","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","5996504","false","-1","N/A",,"false","5996504","false",,"false",,,"22745573","0","true","false",
"C","A","20130101","2013","52","2013","251","FRA","France","X","Export","0","W00","World","0","W00","World","H4","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","91540395","true","-1","N/A",,"false","91540395","true",,"false",,"764834255","764834255","6","true","false",
"C","A","20130101","2013","52","2013","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H4","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","55384738.325","true","-1","N/A","0","false","55384738.325","true",,"false","1819156825.416",,"1819156825.416","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H4","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","40594612.919","true","-1","N/A","0","false","40594612.919","true",,"false",,"2349858188.5","2349858188.5","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","XIP","Export of goods after inward processing","0","W00","World","0","W00","World","H4","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","1","false","8","kg","1","false","1","false",,"false",,"151.39","151.39","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H4","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","108405971.6","true","-1","N/A","0","false","108405971.6","true",,"false","2197721756.903",,"2197721756.903","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","MIP","Import of goods for inward processing","0","W00","World","0","W00","World","H4","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","664","false","8","kg","664","false","664","false",,"false","66412.763",,"66412.763","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","MOP","Import of goods after outward processing","0","W00","World","0","W00","World","H4","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","230","false","8","kg","230","false","230","false",,"false","1086.296",,"1086.296","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H4","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","218464326.045","true","-1","N/A","0","false","218464326.045","true",,"false",,"3077830727.489","3077830727.489","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","XIP","Export of goods after inward processing","0","W00","World","0","W00","World","H4","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","98395.946","true","-1","N/A","0","false","98395.946","true",,"false",,"6891550.316","6891550.316","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","XOP","Export of goods for outward processing","0","W00","World","0","W00","World","H4","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","229","false","8","kg","229","false","229","false",,"false",,"23776.198","23776.198","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H4","HS","true","3305","Hair preparations; for use on the hair","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","135481776.966","true","-1","N/A","0","false",,"true",,"false","669155140.189",,"669155140.189","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H4","HS","true","3305","Hair preparations; for use on the hair","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","267146692.614","true","-1","N/A","0","false","267146692.614","true",,"false",,"1678003874.503","1678003874.503","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","XIP","Export of goods after inward processing","0","W00","World","0","W00","World","H4","HS","true","3305","Hair preparations; for use on the hair","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","17319","false","8","kg","17319","false","17319","false",,"false",,"55067.448","55067.448","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H4","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","61628209.776","true","-1","N/A","0","false","61628209.776","true",,"false","300922915.112",,"300922915.112","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H4","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","101188491.346","true","-1","N/A","0","false","101188491.346","true",,"false",,"636007099.689","636007099.689","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","XIP","Export of goods after inward processing","0","W00","World","0","W00","World","H4","HS","true","3306","Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","147","false","8","kg","147","false","147","false",,"false",,"6697.015","6697.015","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","M","Import","0","W00","World","0","W00","World","H4","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","121160018.258","true","-1","N/A","0","false",,"true",,"false","703903702.749",,"703903702.749","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","MIP","Import of goods for inward processing","0","W00","World","0","W00","World","H4","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","10796","false","8","kg","10796","false","10796","false",,"false","123177.681",,"123177.681","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","MOP","Import of goods after outward processing","0","W00","World","0","W00","World","H4","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","462","false","8","kg","462","false","462","false",,"false","4885.674",,"4885.674","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","X","Export","0","W00","World","0","W00","World","H4","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","185272973.486","true","-1","N/A","0","false","185272973.486","true",,"false",,"1137591920.817","1137591920.817","0","false","true",
"C","A","20130101","2013","52","2013","276","DEU","Germany","XIP","Export of goods after inward processing","0","W00","World","0","W00","World","H4","HS","true","3307","Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or not","4","false","C00","TOTAL CPC","0 ","0","TOTAL MOT","8","kg","2907","false","8","kg","2907","false","2907","false",,"false",,"99248.096","99248.096","0","false","true",
"C","A","20130101","2013","52","2013","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H4","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4125621","false","-1","N/A",,"false","4125621","false",,"false","210089507",,"210089507","0","true","false",
"C","A","20130101","2013","52","2013","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H4","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","39656","false","-1","N/A",,"false","39656","false",,"false",,"2173150","2173150","0","true","false",
"C","A","20130101","2013","52","2013","410","KOR","Rep. of Korea","M","Import","0","W00","World","0","W00","World","H4","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","2485798","true","-1","N/A",,"false","2485798","true",,"false","119205704",,"119205704","6","true","false",
"C","A","20130101","2013","52","2013","410","KOR","Rep. of Korea","X","Export","0","W00","World","0","W00","World","H4","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","153648","true","-1","N/A",,"false","153648","true",,"false",,"6464167","6464167","6","true","false",
"C","A","20130101","2013","52","2013","484","MEX","Mexico","M","Import","0","W00","World","0","W00","World","H4","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","6266437","true","-1","N/A",,"false","6266437","true",,"false",,"220220589","220220589","6","true","false",
"C","A","20130101","2013","52","2013","484","MEX","Mexico","X","Export","0","W00","World","0","W00","World","H4","HS","true","3303","Perfumes and toilet waters","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","4644483","true","-1","N/A",,"false","4644483","true",,"false",,"134234165","134234165","6","true","false",
"C","A","20130101","2013","52","2013","392","JPN","Japan","M","Import","0","W00","World","0","W00","World","H4","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","29858476","false","-1","N/A",,"false","29858476","false",,"false","1107569761",,"1107569761","0","true","false",
"C","A","20130101","2013","52","2013","392","JPN","Japan","X","Export","0","W00","World","0","W00","World","H4","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","25724749","false","-1","N/A",,"false","25724749","false",,"false",,"1149144201","1149144201","0","true","false",
"C","A","20130101","2013","52","2013","410","KOR","Rep. of Korea","M","Import","0","W00","World","0","W00","World","H4","HS","true","3304","Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments, including sunscreen or sun tan preparations), manicure or pedicure preparations","4","false","C00","TOTAL CPC","0","0","TOTAL MOT","8","kg","23662285","true","-1","N/A",,"false","23662285","true",,"false","878331235",,"878331235","6","true","false",
